parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990,part_xii,False,part_xii,4,AcctCmplOrRvwBss_CnsldtdBssFnclStmtInd,/IRS990/AcctCompileOrReviewBasisGrp/ConsolidatedBasisFinclStmtInd,CheckboxType,String(length=1), Part XII Line 2a; Part XII Lines 2a and 2b, Basis in which the financial statements were compiled or reviewed by independent accountant; Financial statement issued on consolidated basis,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,5,AcctCmplOrRvwBss_CnslAndSpBssFnclStmtInd,/IRS990/AcctCompileOrReviewBasisGrp/ConsolAndSepBasisFinclStmtInd,CheckboxType,String(length=1), Part XII Line 2a; Part XII Lines 2a and 2b, Basis in which the financial statements were compiled or reviewed by independent accountant; Financial statement issued on consolidated and separate basis,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,6,FSAdtdInd,/IRS990/FSAuditedInd,BooleanType,String(length=5), Part XII Line 2b, Financial sheets audited?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,7,FSAdtdBss_SprtBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/SeparateBasisFinclStmtInd,CheckboxType,String(length=1), Part XII Line 2b; Part XII Lines 2a and 2b, Basis in which the financial statements were audited by an independent accountant; Financial statement issued on separate basis,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,8,FSAdtdBss_CnsldtdBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/ConsolidatedBasisFinclStmtInd,CheckboxType,String(length=1), Part XII Line 2b; Part XII Lines 2a and 2b, Basis in which the financial statements were audited by an independent accountant; Financial statement issued on consolidated basis,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,9,FSAdtdBss_CnslAndSpBssFnclStmtInd,/IRS990/FSAuditedBasisGrp/ConsolAndSepBasisFinclStmtInd,CheckboxType,String(length=1), Part XII Line 2b; Part XII Lines 2a and 2b, Basis in which the financial statements were audited by an independent accountant; Financial statement issued on consolidated and separate basis,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,10,AdtCmmttInd,/IRS990/AuditCommitteeInd,BooleanType,String(length=5), Part XII Line 2c, Does the organization have an audit committee?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,11,FdrlGrntAdtRqrdInd,/IRS990/FederalGrantAuditRequiredInd,BooleanType,String(length=5), Part XII Line 3a, Federal grant audit required?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,12,FdrlGrntAdtPrfrmdInd,/IRS990/FederalGrantAuditPerformedInd,BooleanType,String(length=5), Part XII Line 3b, Federal grant audit performed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,13,MthdOfAccntngCshInd,/IRS990/MethodOfAccountingCashInd,CheckboxType,String(length=1), Part XII Line 1, Method of accounting - Cash,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,14,MthdOfAccntngAccrlInd,/IRS990/MethodOfAccountingAccrualInd,CheckboxType,String(length=1), Part XII Line 1, Method of accounting - Accrual,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_xii,False,part_xii,15,MthdOfAccntngOthrInd,/IRS990/MethodOfAccountingOtherInd,,Text, Part XII Line 1, Method of accounting - Other,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,True,PFSpclCndtnDsc,1,SpclCndtnDsc,/IRS990PF/SpecialConditionDesc,,Text,, Special condition description,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,1,PFSttsTrmSct507b1AInd,/IRS990PF/PFStatusTermSect507b1AInd,CheckboxType,String(length=1), E, Indicates private foundation status terminated under section 507(b)(1)(A),2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,2,IntlRtrnInd,/IRS990PF/InitialReturnInd,CheckboxType,String(length=1), G, Indicates this is an initial return,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,3,IntlRtrnFrmrPbChrtyInd,/IRS990PF/InitialReturnFormerPubChrtyInd,CheckboxType,String(length=1), G, Indicates this is an initial return of a former public charity,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,4,FnlRtrnInd,/IRS990PF/FinalReturnInd,CheckboxType,String(length=1), G, Final return,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,5,AmnddRtrnInd,/IRS990PF/AmendedReturnInd,CheckboxType,String(length=1), G, Amended return,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,6,AddrssChngInd,/IRS990PF/AddressChangeInd,CheckboxType,String(length=1), G, Indicates this return has an address change,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,7,FMVAsstsEOYAmt,/IRS990PF/FMVAssetsEOYAmt,USAmountType,BigInteger, I, Fair market value of all assets at end of year,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,8,Orgnztn501c3ExmptPFInd,/IRS990PF/Organization501c3ExemptPFInd,CheckboxType,String(length=1), H, Section 501(c)(3) exempt private foundation,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,9,Orgnztn49471TrtdPFInd,/IRS990PF/Organization4947a1TrtdPFInd,CheckboxType,String(length=1), H, Section 4947(a)(1) nonexempt charitable trust,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,10,Orgnztn501c3TxblPFInd,/IRS990PF/Organization501c3TaxablePFInd,CheckboxType,String(length=1), H, Other taxable private foundation,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,11,MthdOfAccntngCshInd,/IRS990PF/MethodOfAccountingCashInd,CheckboxType,String(length=1), J, Method of accounting - Cash,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,12,MthdOfAccntngAccrlInd,/IRS990PF/MethodOfAccountingAccrualInd,CheckboxType,String(length=1), J, Method of accounting - Accrual,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_0,False,pf_part_0,13,MthdOfAccntngOthrInd,/IRS990PF/MethodOfAccountingOtherInd,,Text, J, Method of accounting - Other,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,1,AnlyssOfRvnAndExpnss,/IRS990PF/AnalysisOfRevenueAndExpenses,,Text,,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,2,CntrRcvdRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/ContriRcvdRevAndExpnssAmt,USAmountType,BigInteger, Part I Line 1(a), Contributions Received - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,3,SkdBNtRqrdInd,/IRS990PF/AnalysisOfRevenueAndExpenses/ScheduleBNotRequiredInd,CheckboxType,String(length=1), Part I Line 2, Not required to attach Schedule B,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,4,IntrstOnSvRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavRevAndExpnssAmt,USAmountNNType,BigInteger, Part I Line 3(a), Interest on Savings and Temporary Cash Investments - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,5,IntrstOnSvNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavNetInvstIncmAmt,USAmountNNType,BigInteger, Part I Line 3(b), Interest on Savings and Temporary Cash Investments - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,6,IntrstOnSvngsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncmAmt,USAmountNNType,BigInteger, Part I Line 3(c), Interest on Savings and Temporary Cash Investments - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,7,DvdndsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsRevAndExpnssAmt,USAmountNNType,BigInteger, Part I Line 4(a), Dividends and Interest from Securities - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,8,DvdndsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsNetInvstIncmAmt,USAmountNNType,BigInteger, Part I Line 4(b), Dividends and Interest from Securities - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,9,DvdndsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/DividendsAdjNetIncmAmt,USAmountNNType,BigInteger, Part I Line 4(c), Dividends and Interest from Securities - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,10,GrssRntsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsRevAndExpnssAmt,USAmountNNType,BigInteger, Part I Line 5a(a), Gross Rents - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,11,GrssRntsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsNetInvstIncmAmt,USAmountNNType,BigInteger, Part I Line 5a(b), Gross Rents - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,12,GrssRntsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossRentsAdjNetIncmAmt,USAmountNNType,BigInteger, Part I Line 5a(c), Gross Rents - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,13,NtRntlIncmOrLssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/NetRentalIncomeOrLossAmt,USAmountType,BigInteger, Part I Line 5b, Net Rental Income or Los,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,14,NtGnSlAstRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/NetGainSaleAstRevAndExpnssAmt,,Text, Part I Line 6a(a), Net Gain from Sale of Assets - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,15,GrssSlsPrcAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesPriceAmt,USAmountNNType,BigInteger, Part I Line 6b, Gross Sales Price,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,16,CpGnNtIncmNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CapGainNetIncmNetInvstIncmAmt,USAmountNNType,BigInteger, Part I Line 7(b), Capital Gain Net Income - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,17,NtSTCptlGnAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/NetSTCapitalGainAdjNetIncmAmt,USAmountNNType,BigInteger, Part I Line 8(c), Net Short-Term Capital Gain - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,18,IncmMdfctnsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/IncmModificationsAdjNetIncmAmt,USAmountNNType,BigInteger, Part I Line 9(c), Income Modifications - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,19,GrssSlsLssRtAndAllwncAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossSalesLessRetAndAllwncAmt,USAmountNNType,BigInteger, Part I Line 10a, Gross Sales Less Returns and Allowances,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,20,CstOfGdsSldAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CostOfGoodsSoldAmt,USAmountNNType,BigInteger, Part I Line 10b, Cost of Goods Sold,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,21,GrssPrftRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitRevAndExpnssAmt,,Text, Part I Line 10c(a), Gross Profit - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,22,GrssPrftAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/GrossProfitAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 10c(c), Gross Profit - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,23,OthrIncmRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherIncomeRevAndExpnssAmt,,Text, Part I Line 11(a), Other Income - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,24,OthrIncmNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherIncomeNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 11(b), Other Income - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,25,OthrIncmAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherIncomeAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 11(c), Other Income - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,26,TtlRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/TotalRevAndExpnssAmt,USAmountType,BigInteger, Part I Line 12(a), Total - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,27,TtlNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/TotalNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 12(b), Total - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,28,TtlAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/TotalAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 12(c), Total - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,29,CmpOfcrDrTrstRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstRevAndExpnssAmt,USAmountType,BigInteger, Part I Line 13(a)," Compensation of Officers, Directors, Trustees, etc. - Revenue and Expenses per Books",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,30,CmpOfcrDrTrstNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 13(b)," Compensation of Officers, Directors, Trustees, etc. - Net Investment Income",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,31,CmpOfcrDrTrstAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 13(c)," Compensation of Officers, Directors, Trustees, etc. - Adjusted Net Income",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,32,CmpOfcrDrTrstDsbrsChrtblAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/CompOfcrDirTrstDsbrsChrtblAmt,USAmountType,BigInteger, Part I Line 13(d)," Compensation of Officers, Directors, Trustees, etc. - Disbursements for Charitable Purposes",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,33,OthEmplSlrsWgsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsRevAndExpnssAmt,USAmountType,BigInteger, Part I Line 14(a), Other Employee Salaries and Wages - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,34,OthEmplSlrsWgsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 14(b), Other Employee Salaries and Wages - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,35,OthEmplSlrsWgsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 14(c), Other Employee Salaries and Wages - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,36,OthEmplSlrsWgsDsbrsChrtblAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OthEmplSlrsWgsDsbrsChrtblAmt,USAmountType,BigInteger, Part I Line 14(d), Other Employee Salaries and Wages - Disbursements for Charitable Purposes,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,37,PnsnEmplBnftRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/PensionEmplBnftRevAndExpnssAmt,USAmountType,BigInteger, Part I Line 15(a)," Pension Plans, Employee Benefits - Revenue and Expenses per Books",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,38,PnsnEmplBnftNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/PensionEmplBnftNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 15(b)," Pension Plans, Employee Benefits - Net Investment Income",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,39,PnsnEmplBnftAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/PensionEmplBnftAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 15(c)," Pension Plans, Employee Benefits - Adjusted Net Income",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,40,PnsnEmplBnftDsbrsChrtblAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/PensionEmplBnftDsbrsChrtblAmt,USAmountType,BigInteger, Part I Line 15(d)," Pension Plans, Employee Benefits - Disbursements for Charitable Purposes",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,41,LglFsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/LegalFeesRevAndExpnssAmt,,Text, Part I Line 16a(a), Legal Fees - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,42,LglFsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/LegalFeesNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 16a(b), Legal Fees - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,43,LglFsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/LegalFeesAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 16a(c), Legal Fees - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,44,LglFsDsbrsChrtblAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/LegalFeesDsbrsChrtblAmt,USAmountType,BigInteger, Part I Line 16a(d), Legal Fees - Disbursements for Charitable Purposes,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,45,AccntngFsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesRevAndExpnssAmt,,Text, Part I Line 16b(a), Accounting Fees - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,46,AccntngFsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 16b(b), Accounting Fees - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,47,AccntngFsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 16b(c), Accounting Fees - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,48,AccntngFsChrtblPrpsAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesChrtblPrpsAmt,USAmountType,BigInteger, Part I Line 16b(d), Accounting Fees - Disbursements for Charitable Purposes,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,49,OthrPrfFsRvAndExpnssAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesRevAndExpnssAmt,,Text, Part I Line 16c(a), Other Professional Fees - Revenue and Expenses per Books,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,50,OthrPrfFsNtInvstIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesNetInvstIncmAmt,USAmountType,BigInteger, Part I Line 16c(b), Other Professional Fees - Net Investment Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,51,OthrPrfFsAdjNtIncmAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesAdjNetIncmAmt,USAmountType,BigInteger, Part I Line 16c(c), Other Professional Fees - Adjusted Net Income,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990PF,pf_part_i,False,pf_part_i,52,OthrPrfFsDsbrsChrtblAmt,/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesDsbrsChrtblAmt,USAmountType,BigInteger, Part I Line 16c(d), Other Professional Fees - Disbursements for Charitable Purposes,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
